1392364800,597.70261,609.59091,592.0,592.0,0.89860071,18
1392368400,601.53732,625.63748,590.9589,625.63748,2.41738178,23
1392372000,629.0,657.0001,625.43495,631.28353,5.64434235,33
1392375600,627.0,655.0,627.0,643.70137,6.98905884,69
1392379200,650.07142,656.50453,643.4235,643.4235,0.2858425,11
1392382800,638.59079,649.79079,638.59079,640.0,0.76663472,10
1392386400,645.0,645.0,640.0,640.0,1.743073,20
1392390000,640.0,683.683,636.98103,680.63895,5.56191999,52
1392393600,687.37457,710.0,687.37457,693.89102,5.73536802,19
1392397200,688.0,694.30257,675.02435,694.30257,2.21493369,27
1392400800,687.42489,687.42489,673.87322,680.54184,0.05004139,4
1392404400,687.27649,695.6706,673.66568,674.0,0.67528897,11
1392408000,674.0,674.0,657.05,660.0,0.59102722,11
1392411600,660.01,660.01,660.01,660.01,0.1,1
1392415200,669.71884,680.35819,669.71884,680.35819,0.03,3
1392418800,672.32648,672.32648,670.33964,670.33964,0.03,3
1392422400,667.04394,667.04394,667.04394,667.04394,0.01,1
1392426000,666.71884,682.78028,666.71884,666.71884,2.18917135,57
1392429600,672.60239,675.06002,672.60239,675.06002,0.1413,4
1392433200,675.06002,675.06002,669.72299,669.72299,0.19605083,4
1392436800,668.05286,668.05286,649.27756,649.27756,1.44409687,24
1392440400,648.65506,648.65506,646.87689,646.87689,0.13,3
1392444000,657.14987,663.0,657.14987,663.0,0.26294449,5
1392447600,663.0,663.0,655.07374,655.07374,0.95,9
1392451200,660.17,663.48854,658.28246,658.28246,0.91979353,18
1392454800,666.95788,670.0,662.146,670.0,0.8627199,11
1392462000,662.07454,670.0,650.11531,668.44023,1.95760997,32
1392465600,656.9683,656.9683,650.36142,650.37,0.37560902,9
1392469200,663.29707,668.34022,663.29707,668.34022,0.11258583,2
1392472800,656.72652,656.72652,656.72652,656.72652,0.01,1
1392480000,664.66109,668.34022,664.66109,668.34022,0.11257326,2
1392483600,668.34022,668.34022,658.07706,658.07706,1.14766909,10
1392487200,658.08,658.08,658.08,658.08,0.21276192,2
1392490800,658.08,664.58939,658.00608,658.00608,0.24611239,5
1392498000,664.58,664.58,664.58,664.58,0.00072226,1
1392501600,664.58,665.95135,653.0,656.27562,0.5274518,5
1392505200,665.87953,665.87953,659.2834,659.2834,0.37939677,7
1392508800,665.80764,668.34023,665.80764,668.34023,0.02501,2
1392516000,668.32,668.34023,668.32,668.34023,0.2922639,3
1392519600,668.82486,668.82486,668.82486,668.82486,0.00031397,3
1392523200,667.1528,668.44,667.1528,668.44,0.338,6
1392530400,665.11,668.45629,662.0,668.45629,0.273,6
1392541200,662.56225,662.56225,655.22375,655.22375,0.36975242,6
1392544800,660.14228,661.79677,660.14228,661.79677,0.184,4
1392552000,658.50395,658.50395,641.6093,641.6093,2.33100289,37
1392555600,641.6093,651.93169,608.06931,639.74822,1.98350187,36
1392559200,647.44524,666.78515,627.72422,633.93618,1.22030236,31
1392562800,638.70092,638.70092,638.70092,638.70092,0.08,4
1392566400,626.38541,637.38046,621.66741,635.78749,1.08336784,28
1392570000,635.78749,635.78749,624.77512,624.77512,0.52709898,9
1392573600,624.77512,624.77512,620.07048,621.0,1.04454412,16
1392577200,617.02369,619.89806,600.0,619.89806,3.56986806,61
1392580800,613.75744,617.26744,613.75744,615.0,0.326986,7
1392584400,615.0,615.0,607.16122,610.20844,1.09500491,18
1392588000,611.99365,620.99464,604.4008,615.11679,1.42638038,34
1392591600,619.76453,638.20904,613.559,624.73111,5.28319955,73
1392598800,636.26205,639.67193,628.57949,631.96094,0.18610946,11
1392602400,626.3828,626.3828,624.81685,624.81685,0.122,6
1392606000,626.40205,626.40205,626.40205,626.40205,0.01,1
1392609600,624.82,624.82,620.17701,620.17701,0.07010274,2
1392620400,619.56265,640.62193,593.67544,630.1039,23.12525497,89
1392624000,636.33941,636.33941,635.0,635.0,0.51,3
1392627600,633.68162,633.68162,622.42433,622.42433,0.3092325,4
1392631200,628.58381,670.0131,628.58381,647.36072,1.13845382,12
1392634800,653.66699,679.05833,649.46941,656.47358,3.15752907,48
1392638400,652.96,658.21729,649.46941,658.21729,0.25051728,6
1392642000,651.69709,651.69709,651.69709,651.69709,0.01285419,1
1392645600,650.0,650.0,641.04803,641.04803,0.5,6
1392649200,643.8075,647.03864,642.19799,643.8075,0.400557,11
1392660000,647.38731,652.26708,635.53177,635.53177,1.00680296,26
1392663600,640.31017,643.51571,638.71339,640.93769,0.72759444,14
1392667200,640.93769,645.76885,640.93769,645.76885,0.19998035,4
1392670800,645.76885,655.55068,641.21949,641.21949,4.57830709,52
1392674400,641.15068,641.15068,638.1016,638.1016,0.08096177,2
1392681600,639.69685,639.69685,638.1016,638.1016,0.145,2
1392685200,642.89933,646.12439,638.1016,639.7,1.454,27
1392688800,642.89777,644.50906,636.51033,644.50906,1.601,8
1392692400,647.49547,647.49547,647.49547,647.49547,0.01,1
1392696000,652.50738,652.50738,652.50738,652.50738,0.00153254,1
1392699600,644.51925,647.74396,641.29609,641.29609,1.544,12
1392703200,641.3,641.3,638.1016,638.1016,0.18796904,5
1392706800,636.50297,636.50297,636.05542,636.05542,0.185,3
1392710400,636.49297,639.69745,636.49297,639.69745,1.21380553,4
1392714000,642.89933,642.89933,639.69685,639.69685,0.167,3
1392717600,641.3007,644.51925,639.69745,644.51925,1.928249,25
1392721200,644.51925,644.51925,642.89933,642.89933,0.659811,9
1392724800,639.16,640.0,632.0,632.0,0.80955607,14
1392728400,630.18483,635.53,630.18483,630.24664,2.09524288,9
1392732000,633.0,638.09821,633.0,638.09821,1.393,17
1392735600,630.0,634.05949,623.0,623.0,1.59372028,13
1392739200,628.7575,631.74114,628.7575,631.74114,0.257,5
1392742800,633.32445,633.32445,633.32445,633.32445,0.047,1
1392746400,633.99107,639.16,633.53,639.16,0.75681431,11
1392750000,633.32445,633.32445,633.32445,633.32445,0.00469904,2
1392753600,639.68,639.68,633.33445,633.33445,4.38474899,26
1392757200,633.33445,639.0,633.33445,639.0,0.38769126,7
1392760800,636.5201,636.5201,636.5201,636.5201,0.0179,1
1392768000,634.9328,634.9328,634.9328,634.9328,0.194172,3
1392793200,633.32445,633.32445,602.90667,627.13175,9.60653509,36
1392804000,628.82934,628.82934,628.82934,628.82934,0.672,7
1392807600,629.6163,629.6163,629.6163,629.6163,0.054806,1
1392811200,630.18442,631.19428,630.18442,631.19428,0.097004,3
1392814800,632.77622,632.77622,632.77622,632.77622,0.056,1
1392822000,633.33475,633.33475,631.19428,631.19428,0.18170517,3
1392825600,634.36212,635.952,634.36212,635.952,0.13279331,2
1392836400,638.0,639.69745,634.92261,639.69745,0.927,21
1392840000,633.33927,640.0,633.26645,633.26645,0.85271353,10
1392843600,638.09821,638.09821,638.09821,638.09821,0.06,1
1392847200,632.97458,632.97458,630.18442,630.18442,0.148707,5
1392850800,630.16179,630.16179,630.16179,630.16179,0.02,2
1392854400,631.74114,633.38778,630.16179,630.16179,0.181,4
1392861600,631.75988,633.33927,616.0,631.7703,8.37032668,40
1392865200,633.32445,633.33,633.32445,633.33,0.08,2
1392868800,633.32445,641.3624,622.6987,627.08998,4.45845466,67
1392872400,628.6126,628.6126,626.9,626.9,3,8
1392876000,627.01493,628.58639,627.01493,628.58639,0.42095949,6
1392879600,620.86818,620.86818,595.0,607.73757,3.91213295,48
1392883200,613.53,619.82545,613.53,613.68553,1.58583688,16
1392886800,613.68,615.51677,613.68,615.5,0.58423299,4
1392890400,615.51,615.51,601.40161,601.47,3.21083742,36
1392894000,595.80108,605.42255,593.65854,598.0,4.31739099,39
1392897600,598.0,599.39101,593.63854,599.39101,2.507879,5
1392901200,593.62854,600.0,593.62854,600.0,1.29928435,16
1392904800,600.0,600.0,598.7838,598.7838,2.54352975,26
1392912000,600.0,600.0,589.88014,590.44618,1.51194368,14
1392915600,590.45618,590.45618,576.77206,584.24887,2.52921972,56
1392919200,578.22,578.22,572.46783,572.46783,0.33868987,6
1392922800,581.56154,590.59,581.56154,584.01783,1.73935888,17
1392926400,581.49883,583.10231,579.65952,579.65952,3.35146757,23
1392930000,578.21399,578.21399,570.03536,570.03536,1.07318612,17
1392933600,570.0,572.97409,565.565,572.97409,1.49996808,8
1392937200,575.66641,576.11276,561.14602,561.14602,4.03983741,29
1392940800,567.26572,567.26572,553.20275,553.20275,2.4710206,17
1392944400,552.82605,554.35656,547.72277,547.72277,0.168,5
1392948000,553.15849,564.4429,553.15849,558.5723,0.68764407,27
1392951600,555.9,555.9,554.22791,554.22791,0.083,2
1392955200,554.57035,558.40548,551.80788,558.40548,0.4826312,14
1392958800,554.57035,593.51006,554.57035,578.31478,8.0527381,100
1392962400,570.91729,593.69449,560.12068,569.59211,3.35839308,40
1392966000,575.07215,583.17875,575.07215,583.17875,0.452,6
1392969600,589.86229,591.33694,584.00036,584.00036,0.389,7
1392973200,591.34,597.05351,582.544,584.00036,1.059916,22
1392976800,583.17249,583.17249,583.17249,583.17249,0.05,1
1392980400,582.3244,582.3244,582.3244,582.3244,0.01,1
1392984000,595.40328,595.55844,591.11401,591.11401,0.293904,7
1392987600,591.10535,591.11,591.01,591.01,0.31475,4
1392991200,580.0,580.0,570.0,570.0,0.027,3
1392994800,579.42334,579.42334,576.53706,576.53706,0.20960747,4
1392998400,579.38621,579.38621,579.38621,579.38621,0.03251182,3
1393005600,566.55784,579.37621,566.55784,579.37621,0.50145349,7
1393009200,565.13501,565.13501,551.92505,552.9402,6.765,10
1393012800,570.0,573.61406,570.0,573.61406,0.12,2
1393016400,572.49471,572.49471,572.49471,572.49471,0.201,3
1393020000,571.8124,571.8124,571.8124,571.8124,0.03562,1
1393023600,572.2744,572.2744,572.2744,572.2744,0.0248,1
1393034400,580.86,591.38832,580.86,591.38832,0.64579087,6
1393038000,581.89443,581.89443,578.08975,578.08975,1,4
1393041600,574.67503,574.67503,570.57,570.57,0.65639,4
1393048800,572.45392,572.45392,568.96403,572.45392,0.57622897,8
1393052400,570.38644,570.38644,567.54517,567.54517,0.255,4
1393063200,568.685,571.84127,568.685,571.78408,0.40620022,10
1393066800,571.8124,573.24193,571.78408,573.24193,0.22223958,5
1393070400,575.13,575.13,575.13,575.13,0.072714,1
1393074000,578.21462,578.21462,578.21462,578.21462,0.072,1
1393084800,585.0,620.9,585.0,620.9,2.76490778,21
1393088400,616.52915,616.52915,598.30516,604.58398,4.53540519,56
1393092000,609.58173,609.58173,592.28474,595.68509,1.25066968,20
1393095600,595.62552,595.62552,595.62552,595.62552,0.046712,2
1393099200,604.06522,606.43825,598.32145,598.53145,0.14174069,4
1393106400,606.43825,606.43825,605.34425,605.43008,0.59819,4
1393110000,610.04308,610.04308,610.04308,610.04308,0.01318904,1
1393113600,610.11854,610.11854,603.97417,603.97417,4.26795907,6
1393117200,610.38483,610.38483,610.38483,610.38483,0.07,1
1393120800,610.38483,616.04345,610.38483,616.04345,0.11720485,2
1393124400,620.0,622.13984,620.0,622.13984,0.58006058,4
1393128000,627.29,627.29,627.29,627.29,0.9,1
1393135200,617.36,617.36,609.09579,609.09579,1.80406317,20
1393138800,621.25751,621.26751,621.25751,621.26751,0.02307022,2
1393142400,621.72899,627.41558,600.91198,620.37768,5.14364192,21
1393146000,626.55937,640.0,626.55937,634.96,0.52011918,15
1393149600,642.64275,650.27996,627.59671,627.59671,3.75257145,35
1393153200,632.14344,632.62199,625.86069,625.86069,0.4289,8
1393156800,627.00539,627.00539,623.75623,625.05106,0.14997391,6
1393167600,621.47,621.47,621.47,621.47,0.1726,1
1393171200,630.78353,631.23655,630.78353,631.23655,0.2629715,4
1393174800,625.021,635.67567,625.021,625.051,0.0359,3
1393182000,625.01362,625.01362,624.98362,624.98362,0.07916614,2
1393185600,631.16845,631.16845,604.61401,604.61401,1.23144502,18
1393189200,608.41895,624.64429,608.41895,609.50716,1.33050846,26
1393192800,618.52513,618.52513,616.8752,616.88,0.17,4
1393200000,610.97061,616.90079,610.50955,610.50955,0.63931822,14
1393203600,608.98709,608.98709,600.0,600.0,0.78343493,9
1393207200,603.13354,603.44698,577.013,582.63844,5.9949407,88
1393210800,584.42942,586.31978,584.42942,586.31978,0.13644032,5
1393214400,584.42942,592.10217,582.52557,582.52557,1.21962808,23
1393218000,582.23704,584.22295,574.24771,574.24771,0.53536132,13
1393221600,572.35253,573.21633,570.0,573.21633,0.55070874,17
1393225200,573.22633,576.20148,573.22633,576.20148,0.206,4
1393228800,577.64559,577.64559,577.64559,577.64559,0.067,1
1393232400,579.93042,600.0,570.2657,579.21105,3.8029125,50
1393236000,583.43602,588.6883,583.43602,588.6883,0.02350025,2
1393239600,589.0,589.0,588.56465,589.0,0.24542587,6
1393243200,589.0,589.0,589.0,589.0,0.2248387,1
1393246800,586.0,586.0,572.32866,581.2443,1.23455017,19
1393250400,582.69105,585.62551,579.5186,585.62551,5.22949248,46
1393254000,581.2543,589.0,576.89587,576.89587,1.03291951,15
1393257600,574.01501,578.34172,574.01501,574.02501,0.3153,5
1393264800,574.01501,574.01501,563.04,563.04,3.32418457,9
1393272000,563.04,563.04,563.04,563.04,0.990053,4
1393275600,560.59894,563.03,540.63608,563.03,1.88788692,19
1393279200,565.44426,572.0,565.44426,572.0,1.25408539,16
1393286400,565.38324,565.38324,565.38324,565.38324,0.01385364,1
1393290000,559.78262,568.09339,554.12881,568.09339,0.0483,4
1393293600,562.44736,562.44736,540.0,540.0,1.03491341,7
1393297200,540.0,540.0,520.0,536.78764,2.18210361,23
1393300800,531.4703,531.4703,520.0,525.76889,4.09728162,50
1393304400,520.56065,520.56065,500.165,500.165,2.40512095,25
1393308000,505.09242,505.09242,450.0,466.01844,8.42788814,124
1393311600,470.63478,497.64373,470.63478,497.64373,1.60973755,17
1393315200,492.72901,492.72901,460.0,487.62816,0.33183979,15
1393318800,492.45859,497.16155,473.25241,497.16155,0.19888813,11
